Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
 [120] draw_mesh (draw.c:374 @ 5b2a) [646] get_direction (vec3.c:337 @ 67a0) [491] rasterize (draw.c:259 @ 5493)
  [10] draw_mesh (draw.c:378 @ 5b41) [680] get_fps_digit_texture (fps.c:35 @ 3cf0) [104] rasterize (draw.c:261 @ 549b)
 [445] draw_mesh (draw.c:379 @ 5c27) [528] get_free_index (clipping_xy.c:36 @ d0c7) [195] rasterize (draw.c:265 @ 54a9)
 [146] draw_mesh (draw.c:378 @ 5c32) [529] get_free_index (clipping_xy.c:34 @ d0e2) [492] rasterize (draw.c:264 @ 550c)
 [140] draw_mesh (draw.c:379 @ 5c42) [530] get_free_index (clipping_xy.c:36 @ d0eb) [312] rasterize (draw.c:267 @ 5523)
  [20] draw_mesh (draw.c:381 @ 5c4a) [531] get_free_index (clipping_xy.c:40 @ d0f4) [493] rasterize (draw.c:267 @ 5535)
 [204] draw_mesh (draw.c:381 @ 5cda) [619] get_next_line (get_next_line.c:69 @ f7e0) [274] rasterize (draw.c:270 @ 553a)
 [352] draw_mesh (draw.c:389 @ 5ce8) [532] get_unset_last_used_index (clipping_xy.c:54 @ d0be) [379] rasterize (draw.c:276 @ 5551)
 [115] draw_mesh (draw.c:389 @ 5cff) [533] get_unset_last_used_index (clipping_xy.c:54 @ d0f6) [313] rasterize (draw.c:278 @ 5561)
 [353] draw_mesh (draw.c:407 @ 5d3a) [156] get_unset_last_used_index (clipping_xy.c:54 @ d108) [548] rasterize (draw.c:285 @ 5592)
 [354] draw_mesh (draw.c:390 @ 5d42) [331] get_unset_last_used_index (clipping_xy.c:56 @ d112) [414] rasterize (draw.c:286 @ 55c2)
 [259] draw_mesh (draw.c:416 @ 5d4a) [534] get_unset_last_used_index (clipping_xy.c:59 @ d118) [415] rasterize (draw.c:284 @ 55ca)
 [290] draw_mesh (draw.c:390 @ 5d67) [406] get_unset_last_used_index (clipping_xy.c:56 @ d11a) [380] rasterize (draw.c:286 @ 55de)
 [291] draw_mesh (draw.c:391 @ 5d6b) [60] get_unset_used_index (clipping_xy.c:71 @ ccbf) [381] rasterize (draw.c:285 @ 55e2)
 [292] draw_mesh (draw.c:407 @ 5d7f) [38] get_unset_used_index (clipping_xy.c:69 @ ccd2) [549] rasterize (draw.c:284 @ 55f2)
 [260] draw_mesh (draw.c:409 @ 5d87) [22] get_unset_used_index (clipping_xy.c:71 @ ccdb) [285] rasterize (draw.c:286 @ 5603)
 [446] draw_mesh (draw.c:407 @ 5d93) [470] get_unset_used_index (clipping_xy.c:71 @ d370) [214] rasterize (draw.c:293 @ 5648)
 [447] draw_mesh (draw.c:409 @ 5d9f) [301] get_unset_used_index (clipping_xy.c:68 @ d377) [275] rasterize (draw.c:293 @ 5652)
 [229] draw_mesh (draw.c:416 @ 5dab) [647] handle_movement_per_frame (main.c:27 @ 2e00) [276] rasterize (draw.c:291 @ 5657)
 [323] draw_mesh (draw.c:419 @ 5dce) [653] handle_open_menu (menu.c:103 @ dce0) [382] rasterize (draw.c:300 @ 5683)
 [139] draw_mesh (draw.c:417 @ 5ddb) [471] huffmanDecodeSymbol (lodepng.c:1073 @ 160ee) [416] rasterize (draw.c:301 @ 56d2)
 [355] draw_mesh (draw.c:417 @ 5de8) [302] huffmanDecodeSymbol (lodepng.c:1074 @ 16102) [417] rasterize (draw.c:304 @ 56da)
  [28] draw_mesh (draw.c:421 @ 5df1) [303] huffmanDecodeSymbol (lodepng.c:1075 @ 16117) [314] rasterize (draw.c:321 @ 5708)
 [261] draw_mesh (draw.c:367 @ 5e57) [365] huffmanDecodeSymbol (lodepng.c:1076 @ 16130) [494] rasterize (draw.c:304 @ 5728)
 [448] ensureBits25 (lodepng.c:524 @ 15169) [304] huffmanDecodeSymbol (lodepng.c:1077 @ 16149) [383] rasterize (draw.c:306 @ 573c)
 [356] ensureBits25 (lodepng.c:525 @ 15175) [366] huffmanDecodeSymbol (lodepng.c:1078 @ 16150) [495] rasterize (draw.c:310 @ 574c)
 [449] ensureBits25 (lodepng.c:526 @ 15185) [666] ident_mat_4x4 (init_matrix.c:97 @ a090) [496] rasterize (draw.c:310 @ 57f8)
 [450] ensureBits25 (lodepng.c:528 @ 151a3) [407] inflateHuffmanBlock (lodepng.c:1264 @ 1699b) [550] rasterize (draw.c:317 @ 5810)
 [514] ensureBits25 (lodepng.c:528 @ 151f1) [408] inflateHuffmanBlock (lodepng.c:1265 @ 169ca) [551] rasterize (draw.c:321 @ 5817)
 [515] ensureBits25 (lodepng.c:529 @ 151f3) [409] inflateHuffmanBlock (lodepng.c:1267 @ 169e6) [552] rasterize (draw.c:304 @ 5849)
 [219] ensureBits32 (lodepng.c:543 @ 15312) [472] inflateHuffmanBlock (lodepng.c:1268 @ 169f2) [553] rasterize (draw.c:326 @ 5852)
 [357] ensureBits32 (lodepng.c:544 @ 15322) [410] inflateHuffmanBlock (lodepng.c:1269 @ 16a26) [241] rasterize (draw.c:265 @ 5858)
 [324] ensureBits32 (lodepng.c:545 @ 1532e) [332] inflateHuffmanBlock (lodepng.c:1275 @ 16a46) [384] rasterize (draw.c:326 @ 5863)
 [220] ensureBits32 (lodepng.c:546 @ 15340) [411] inflateHuffmanBlock (lodepng.c:1278 @ 16a6b) [385] rasterize (draw.c:265 @ 5869)
 [397] ensureBits32 (lodepng.c:547 @ 15373) [367] inflateHuffmanBlock (lodepng.c:1279 @ 16a90) [110] rasterize (draw.c:328 @ 5875)
 [358] ensureBits32 (lodepng.c:547 @ 15390) [368] inflateHuffmanBlock (lodepng.c:1281 @ 16a99) [554] read (unistd.h:28 @ f6b7)
 [451] ensureBits32 (lodepng.c:546 @ 153af) [473] inflateHuffmanBlock (lodepng.c:1282 @ 16aad) [315] readBits (lodepng.c:574 @ 15589)
 [398] ensureBits32 (lodepng.c:548 @ 153b6) [369] inflateHuffmanBlock (lodepng.c:1286 @ 16acb) [497] readBits (lodepng.c:576 @ 155af)
 [154] ensureBits32 (lodepng.c:549 @ 153d3) [474] inflateHuffmanBlock (lodepng.c:1287 @ 16adf) [555] readBits (lodepng.c:578 @ 155c5)
 [399] ensureBits32 (lodepng.c:559 @ 15520) [535] inflateHuffmanBlock (lodepng.c:1292 @ 16b1c) [620] reading (get_next_line.c:16 @ f690)
 [516] fast_line_intersect (clipping_xy.c:99 @ c9a9) [223] inflateHuffmanBlock (lodepng.c:1295 @ 16b2b) [556] reading (get_next_line.c:19 @ f6b0)
 [517] fast_line_intersect (clipping_xy.c:100 @ c9ae) [305] inflateHuffmanBlock (lodepng.c:1298 @ 16b49) [687] reset_camera (utils1.c:18 @ 7840)
 [419] fast_line_intersect (clipping_xy.c:100 @ c9b7) [475] inflateHuffmanBlock (lodepng.c:1299 @ 16b67) [688] reset_pixel_buffer (utils1.c:42 @ 79a0)
 [400] fast_line_intersect (clipping_xy.c:101 @ c9cb) [476] inflateHuffmanBlock (lodepng.c:1301 @ 16b70) [3] reset_pixel_buffer_main (main.c:106 @ 3367)
 [452] fast_line_intersect (clipping_xy.c:137 @ ca30) [477] inflateHuffmanBlock (lodepng.c:1305 @ 16b8e) [160] reset_pixel_buffer_main (main.c:104 @ 33df)
 [634] fill_model_matrix (draw.c:175 @ 4f80) [370] inflateHuffmanBlock (lodepng.c:1306 @ 16ba0) [557] reverseBits (lodepng.c:581 @ 155c7)
 [661] fill_slider (menu.c:73 @ dc00) [371] inflateHuffmanBlock (lodepng.c:1307 @ 16bbe) [638] rot_matx_4x4 (init_matrix.c:117 @ a0e0)
 [631] fill_triangle_color (fill_triangle2.c:69 @ b610) [478] inflateHuffmanBlock (lodepng.c:1309 @ 16bd2) [639] rot_maty_4x4 (init_matrix.c:137 @ a170)
 [453] fill_triangle_color (fill_triangle2.c:106 @ b776) [237] inflateHuffmanBlock (lodepng.c:1315 @ 16c4f) [640] rot_matz_4x4 (init_matrix.c:157 @ a220)
 [359] fill_triangle_color (fill_triangle2.c:112 @ b7c5) [270] inflateHuffmanBlock (lodepng.c:1314 @ 16c8d) [641] scale_matrix (init_matrix.c:37 @ 9f50)
 [454] fill_triangle_color (fill_triangle2.c:118 @ b7e0) [306] inflateHuffmanBlock (lodepng.c:1318 @ 16c9e) [242] scale_to_screen (draw.c:156 @ 5674)
 [518] fill_triangle_color (fill_triangle2.c:134 @ b80b) [536] inflateHuffmanBlock (lodepng.c:1269 @ 16cd4) [386] scale_to_screen (draw.c:162 @ 56a5)
 [519] fill_triangle_color (fill_triangle2.c:130 @ b80f) [537] inflateHuffmanBlock (lodepng.c:1320 @ 16cd6) [499] scale_to_screen (draw.c:164 @ 56c5)
 [360] fill_triangle_color (fill_triangle2.c:130 @ b831) [307] inflateHuffmanBlock (lodepng.c:1325 @ 16cfd) [500] set_index_usage (clipping_xy.c:86 @ cca4)
 [455] fill_triangle_color (fill_triangle2.c:135 @ b844) [479] inflateHuffmanBlock (lodepng.c:1329 @ 16d50) [316] sort_buffer (get_next_line_utils.c:92 @ 102a3)
 [245] fill_triangle_color (fill_triangle2.c:134 @ b850) [538] inflateHuffmanBlock (lodepng.c:1333 @ 16d6b) [558] sort_buffer (get_next_line_utils.c:97 @ 102d5)
 [246] fill_triangle_color (fill_triangle2.c:136 @ b852) [539] inflateHuffmanBlock (lodepng.c:1335 @ 16d77) [559] sort_buffer (get_next_line_utils.c:98 @ 102da)
 [126] fill_triangle_color (fill_triangle2.c:134 @ b855) [667] init_basic_data_mesh (init.c:129 @ e820) [501] sort_buffer (get_next_line_utils.c:101 @ 10438)
 [122] fill_triangle_color (fill_triangle2.c:135 @ b85b) [635] init_day_light (draw.c:207 @ 50f0) [608] sort_vertexes_for_y (fill_triangle.c:17 @ ab50)
 [129] fill_triangle_color (fill_triangle2.c:139 @ b868) [663] init_entry_widget (menu.c:48 @ da60) [387] sort_vertexes_for_y (fill_triangle.c:35 @ ac15)
 [149] fill_triangle_color (fill_triangle2.c:140 @ b86f) [681] init_hooks (init.c:66 @ e650) [317] sort_vertexes_for_y (fill_triangle.c:36 @ ac22)
 [325] fill_triangle_color (fill_triangle2.c:141 @ b877) [682] init_main (init.c:47 @ e4b0) [560] sort_vertexes_for_y (fill_triangle.c:36 @ ac3a)
 [361] fill_triangle_color (fill_triangle2.c:143 @ b87f) [683] init_menu (menu_public.c:49 @ e090) [561] sort_vertexes_for_y (fill_triangle.c:37 @ ac3e)
 [456] fill_triangle_color (fill_triangle2.c:142 @ b885) [684] init_menu_widgets (init.c:76 @ e6f0) [625] str_to_double (obj_parser.c:88 @ 8740)
  [23] fill_triangle_color (fill_triangle2.c:143 @ b88c) [480] inner_loop (fill_triangle.c:154 @ aea1) [642] translation_matrix (init_matrix.c:77 @ a030)
  [96] fill_triangle_color (fill_triangle2.c:142 @ b893) [372] inner_loop (fill_triangle.c:135 @ af21) [388] unfilterScanline (lodepng.c:4390 @ 1c35a)
 [230] fill_triangle_color (fill_triangle2.c:143 @ b895) [373] inner_loop (fill_triangle.c:145 @ af68) [318] unfilterScanline (lodepng.c:4492 @ 1d2af)
 [362] fill_triangle_color (fill_triangle2.c:145 @ b89a) [105] inner_loop (fill_triangle.c:145 @ af75) [243] unfilterScanline (lodepng.c:4493 @ 1d2d7)
 [457] fill_triangle_color (fill_triangle2.c:148 @ b89d) [238] inner_loop (fill_triangle.c:152 @ af94) [389] unfilterScanline (lodepng.c:4494 @ 1d33f)
 [167] fill_triangle_color (fill_triangle2.c:145 @ b8a1) [481] inner_loop (fill_triangle.c:151 @ afaa) [319] unfilterScanline (lodepng.c:4495 @ 1d367)
 [293] fill_triangle_color (fill_triangle2.c:147 @ b8a4) [17] inner_loop (fill_triangle.c:139 @ afb0) [216] unfilterScanline (lodepng.c:4496 @ 1d398)
 [168] fill_triangle_color (fill_triangle2.c:148 @ b8ab) [12] inner_loop (fill_triangle.c:142 @ afb8) [151] unfilterScanline (lodepng.c:4497 @ 1d3cd)
 [142] fill_triangle_color (fill_triangle2.c:130 @ b8af) [25] inner_loop (fill_triangle.c:143 @ afc3) [152] unfilterScanline (lodepng.c:4498 @ 1d402)
 [458] fill_triangle_color (fill_triangle2.c:135 @ b90b) [6] inner_loop (fill_triangle.c:144 @ afc8) [199] unfilterScanline (lodepng.c:4499 @ 1d437)
 [459] fill_triangle_color (fill_triangle2.c:134 @ b930) [7] inner_loop (fill_triangle.c:140 @ afcb) [282] unfilterScanline (lodepng.c:4491 @ 1d49f)
 [231] fill_triangle_color (fill_triangle2.c:136 @ b934) [19] inner_loop (fill_triangle.c:144 @ afcd) [502] unfilterScanline (lodepng.c:4510 @ 1d5bd)
 [363] fill_triangle_color (fill_triangle2.c:130 @ b938) [24] inner_loop (fill_triangle.c:140 @ afd2) [335] unit_vec3 (vec3.c:18 @ 5ed0)
 [205] fill_triangle_color (fill_triangle2.c:135 @ b93b) [13] inner_loop (fill_triangle.c:141 @ afda) [172] unit_vec3 (vec3.c:22 @ 5ede)
 [262] fill_triangle_color (fill_triangle2.c:139 @ b944) [63] inner_loop (fill_triangle.c:147 @ afe2) [196] unit_vec3 (vec3.c:32 @ 5f20)
 [143] fill_triangle_color (fill_triangle2.c:140 @ b948) [51] inner_loop (fill_triangle.c:146 @ afe8) [217] unit_vec3 (vec3.c:30 @ 5f28)
 [232] fill_triangle_color (fill_triangle2.c:141 @ b950) [1] inner_loop (fill_triangle.c:147 @ afec) [250] update_adler32 (lodepng.c:2146 @ 1725e)
 [233] fill_triangle_color (fill_triangle2.c:143 @ b958) [239] inner_loop (fill_triangle.c:144 @ aff0) [157] update_adler32 (lodepng.c:2147 @ 17267)
  [65] fill_triangle_color (fill_triangle2.c:142 @ b95d) [14] inner_loop (fill_triangle.c:147 @ aff4) [127] update_adler32 (lodepng.c:2148 @ 1727c)
  [53] fill_triangle_color (fill_triangle2.c:143 @ b963) [15] inner_loop (fill_triangle.c:146 @ aff7) [224] update_adler32 (lodepng.c:2146 @ 17282)
 [184] fill_triangle_color (fill_triangle2.c:142 @ b96a) [45] inner_loop (fill_triangle.c:147 @ aff9) [622] v3_add (vec3.c:115 @ 61a0)
 [460] fill_triangle_color (fill_triangle2.c:143 @ b96c) [87] inner_loop (fill_triangle.c:151 @ affe) [503] v3_add_incl_uv (fill_triangle.c:77 @ af24)
 [144] fill_triangle_color (fill_triangle2.c:145 @ b971) [84] inner_loop (fill_triangle.c:152 @ b002) [320] v3_add_incl_uv (fill_triangle.c:77 @ af2c)
 [185] fill_triangle_color (fill_triangle2.c:147 @ b977) [47] inner_loop (fill_triangle.c:149 @ b007) [164] v3_add_incl_uv (fill_triangle.c:75 @ af4c)
 [186] fill_triangle_color (fill_triangle2.c:148 @ b97d) [79] inner_loop (fill_triangle.c:151 @ b00d) [137] v3_add_incl_uv (fill_triangle.c:76 @ af82)
 [169] fill_triangle_color (fill_triangle2.c:130 @ b981) [180] inner_loop (fill_triangle.c:149 @ b012) [244] v3_add_incl_uv (fill_triangle.c:76 @ af9f)
 [520] fill_triangle_color (fill_triangle2.c:180 @ baae) [72] inner_loop (fill_triangle.c:150 @ b015) [504] v3_add_incl_uv (fill_triangle.c:75 @ b30f)
 [521] fill_triangle_color (fill_triangle2.c:181 @ bab2) [29] inner_loop (fill_triangle.c:154 @ b019) [277] v3_add_incl_uv (fill_triangle.c:77 @ b31c)
 [294] fill_triangle_color (fill_triangle2.c:200 @ baf2) [49] inner_loop (fill_triangle.c:153 @ b01d) [562] v3_add_incl_uv (fill_triangle.c:75 @ b332)
 [145] fill_triangle_color (fill_triangle2.c:199 @ bb40) [42] inner_loop (fill_triangle.c:154 @ b022) [161] v3_add_incl_uv (fill_triangle.c:77 @ b33b)
  [71] fill_triangle_color (fill_triangle2.c:204 @ bb48) [44] inner_loop (fill_triangle.c:153 @ b02a) [147] v3_add_incl_uv (fill_triangle.c:75 @ b37d)
  [62] fill_triangle_color (fill_triangle2.c:202 @ bb4e) [11] inner_loop (fill_triangle.c:153 @ b03b) [251] v3_add_incl_uv (fill_triangle.c:76 @ b4e8)
 [206] fill_triangle_color (fill_triangle2.c:203 @ bb56) [41] inner_loop (fill_triangle.c:136 @ b03e) [623] v3_scale (vec3.c:182 @ 6400)
 [522] fill_triangle_color (fill_triangle2.c:205 @ bb5e) [39] inner_loop (fill_triangle.c:158 @ b041) [112] v3_sub (vec3.c:138 @ 6270)
 [461] fill_triangle_color (fill_triangle2.c:200 @ bb60) [82] inner_loop (fill_triangle.c:136 @ b046) [200] v3_sub (vec3.c:143 @ 6285)
 [102] fill_triangle_color (fill_triangle2.c:205 @ bb65) [374] inner_loop (fill_triangle.c:145 @ b098) [182] v3_sub (vec3.c:141 @ 628a)
 [107] fill_triangle_color (fill_triangle2.c:204 @ bb6f) [540] inner_loop (fill_triangle.c:154 @ b25e) [138] v3_sub (vec3.c:145 @ 6297)
 [124] fill_triangle_color (fill_triangle2.c:205 @ bb75) [541] inner_loop (fill_triangle.c:135 @ b39e) [173] v3_sub (vec3.c:146 @ 62ad)
 [170] fill_triangle_color (fill_triangle2.c:207 @ bb7a) [240] inner_loop (fill_triangle.c:135 @ b3ad) [174] v3_sub (vec3.c:145 @ 62ae)
 [234] fill_triangle_color (fill_triangle2.c:208 @ bb7d) [73] inner_loop (fill_triangle.c:136 @ b3b0) [162] v3_sub (vec3.c:146 @ 62c0)
 [150] fill_triangle_color (fill_triangle2.c:207 @ bb81) [412] inner_loop (fill_triangle.c:136 @ b48a) [418] v3_sub_incl_uv (fill_triangle.c:85 @ ae89)
 [123] fill_triangle_color (fill_triangle2.c:208 @ bb84) [181] inner_loop (fill_triangle.c:136 @ b4c0) [563] v3_sub_incl_uv (fill_triangle.c:88 @ ae8e)
 [158] fill_triangle_color (fill_triangle2.c:209 @ bb8a) [81] inner_loop (fill_triangle.c:135 @ b4cb) [564] v3_sub_incl_uv (fill_triangle.c:88 @ b256)
 [163] fill_triangle_color (fill_triangle2.c:197 @ bb8e) [213] inner_loop (fill_triangle.c:152 @ b4fa) [117] zero_f (utils1.c:63 @ 7a50)
 [462] fill_triangle_color (fill_triangle2.c:216 @ bb9a) [542] inner_loop (fill_triangle.c:136 @ b50a) [283] zero_f (utils1.c:64 @ 7a5e)
 [130] fill_triangle_color (fill_triangle2.c:199 @ bc60) [271] inner_loop (fill_triangle.c:152 @ b50d) [284] zero_f (utils1.c:64 @ 7a67)
